	Query	Target	Query-Cov	Align-From	Align-To	1-Candidate	1-Mol.Name	1-Reg.Status	2-Candidate	2-Mol.Name	2-Reg.Status	Similarity by Tcoff
23	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00354	Buclizine	approved	DB00557	Hydroxyzine	approved	0.76
24	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00354	Buclizine	approved	DB00737	Meclizine	approved	0.79
25	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00354	Buclizine	approved	DB01176	Cyclizine	approved	0.76
26	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00354	Buclizine	approved	DB06282	Levocetirizine	approved	0.75
27	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00354	Buclizine	approved	DB08936	Chlorcyclizine	approved	0.85
28	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00363	Clozapine	approved	DB00363	Clozapine	approved	1.0
29	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00366	Doxylamine	approved; vet_approved	DB00366	Doxylamine	approved; vet_approved	1.0
30	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00370	Mirtazapine	approved	DB00370	Mirtazapine	approved	1.0
31	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00370	Mirtazapine	approved	DB06148	Mianserin	approved; investigational	0.72
32	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00405	Dexbrompheniramine	approved	DB00405	Dexbrompheniramine	approved	1.0
33	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00405	Dexbrompheniramine	approved	DB00835	Brompheniramine	approved	1.0
34	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00405	Dexbrompheniramine	approved	DB01114	Chlorpheniramine	approved	0.87
35	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00405	Dexbrompheniramine	approved	DB01620	Pheniramine	approved	0.93
36	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00405	Dexbrompheniramine	approved	DB09555	Dexchlorpheniramine maleate	approved	0.83
37	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00408	Loxapine	approved	DB00408	Loxapine	approved	1.0
38	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00408	Loxapine	approved	DB00543	Amoxapine	approved	0.99
39	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00420	Promazine	approved; vet_approved	DB00372	Thiethylperazine	approved; withdrawn	0.79
40	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00420	Promazine	approved; vet_approved	DB00392	Profenamine	approved	0.84
41	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00420	Promazine	approved; vet_approved	DB00420	Promazine	approved; vet_approved	1.0
42	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00420	Promazine	approved; vet_approved	DB00433	Prochlorperazine	approved; vet_approved	0.82
43	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00420	Promazine	approved; vet_approved	DB00477	Chlorpromazine	approved; investigational; vet_approved	0.86
44	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00420	Promazine	approved; vet_approved	DB00508	Triflupromazine	approved; vet_approved	0.78
45	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00420	Promazine	approved; vet_approved	DB00623	Fluphenazine	approved	0.74
46	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00420	Promazine	approved; vet_approved	DB00679	Thioridazine	approved; withdrawn	0.76
47	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00420	Promazine	approved; vet_approved	DB00680	Moricizine	approved; investigational; withdrawn	0.71
48	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00420	Promazine	approved; vet_approved	DB00831	Trifluoperazine	approved; investigational	0.75
49	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00420	Promazine	approved; vet_approved	DB00850	Perphenazine	approved	0.81
50	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00420	Promazine	approved; vet_approved	DB00902	Methdilazine	approved	0.87
51	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00420	Promazine	approved; vet_approved	DB00933	Mesoridazine	approved; investigational	0.72
52	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00420	Promazine	approved; vet_approved	DB01063	Acetophenazine	approved	0.72
53	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00420	Promazine	approved; vet_approved	DB01069	Promethazine	approved; investigational	0.86
54	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00420	Promazine	approved; vet_approved	DB01246	Alimemazine	approved; vet_approved	0.95
55	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00420	Promazine	approved; vet_approved	DB01403	Methotrimeprazine	approved; investigational	0.79
56	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00420	Promazine	approved; vet_approved	DB01608	Periciazine	approved; investigational	0.77
57	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00420	Promazine	approved; vet_approved	DB12710	Perazine	approved; investigational	0.94
58	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00427	Triprolidine	approved	DB00427	Triprolidine	approved	1.0
59	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00427	Triprolidine	approved	DB09488	Acrivastine	approved	0.85
60	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00433	Prochlorperazine	approved; vet_approved	DB00372	Thiethylperazine	approved; withdrawn	0.73
61	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00433	Prochlorperazine	approved; vet_approved	DB00392	Profenamine	approved	0.76
62	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00433	Prochlorperazine	approved; vet_approved	DB00420	Promazine	approved; vet_approved	0.82
63	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00433	Prochlorperazine	approved; vet_approved	DB00433	Prochlorperazine	approved; vet_approved	1.0
64	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00433	Prochlorperazine	approved; vet_approved	DB00477	Chlorpromazine	approved; investigational; vet_approved	0.95
65	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00433	Prochlorperazine	approved; vet_approved	DB00850	Perphenazine	approved	0.98
66	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00433	Prochlorperazine	approved; vet_approved	DB00902	Methdilazine	approved	0.73
67	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00433	Prochlorperazine	approved; vet_approved	DB01069	Promethazine	approved; investigational	0.75
68	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00433	Prochlorperazine	approved; vet_approved	DB01246	Alimemazine	approved; vet_approved	0.81
69	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00433	Prochlorperazine	approved; vet_approved	DB12710	Perazine	approved; investigational	0.87
70	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00434	Cyproheptadine	approved	DB00434	Cyproheptadine	approved	1.0
71	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00434	Cyproheptadine	approved	DB00924	Cyclobenzaprine	approved	0.85
72	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00434	Cyproheptadine	approved	DB13720	Diphemanil	approved; vet_approved; withdrawn	0.72
73	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00455	Loratadine	approved; investigational	DB00455	Loratadine	approved; investigational	1.0
74	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00455	Loratadine	approved; investigational	DB00719	Azatadine	approved	0.86
75	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00455	Loratadine	approved; investigational	DB00967	Desloratadine	approved; investigational	0.91
76	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00455	Loratadine	approved; investigational	DB11614	Rupatadine	approved	0.85
77	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00458	Imipramine	approved	DB00458	Imipramine	approved	1.0
78	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00458	Imipramine	approved	DB00726	Trimipramine	approved	0.97
79	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00458	Imipramine	approved	DB01151	Desipramine	approved; investigational	0.99
80	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00458	Imipramine	approved	DB01242	Clomipramine	approved; investigational; vet_approved	0.86
81	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00458	Imipramine	approved	DB13246	Quinupramine	approved	0.71
82	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00477	Chlorpromazine	approved; investigational; vet_approved	DB00392	Profenamine	approved	0.75
83	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00477	Chlorpromazine	approved; investigational; vet_approved	DB00420	Promazine	approved; vet_approved	0.86
84	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00477	Chlorpromazine	approved; investigational; vet_approved	DB00433	Prochlorperazine	approved; vet_approved	0.95
85	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00477	Chlorpromazine	approved; investigational; vet_approved	DB00477	Chlorpromazine	approved; investigational; vet_approved	1.0
86	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00477	Chlorpromazine	approved; investigational; vet_approved	DB00850	Perphenazine	approved	0.93
87	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00477	Chlorpromazine	approved; investigational; vet_approved	DB00902	Methdilazine	approved	0.73
88	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00477	Chlorpromazine	approved; investigational; vet_approved	DB01069	Promethazine	approved; investigational	0.77
89	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00477	Chlorpromazine	approved; investigational; vet_approved	DB01246	Alimemazine	approved; vet_approved	0.84
90	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00477	Chlorpromazine	approved; investigational; vet_approved	DB12710	Perazine	approved; investigational	0.83
91	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00502	Haloperidol	approved	DB00502	Haloperidol	approved	1.0
92	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00502	Haloperidol	approved	DB12401	Bromperidol	approved; investigational	0.87
93	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00540	Nortriptyline	approved	DB00321	Amitriptyline	approved	0.99
94	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00540	Nortriptyline	approved	DB00540	Nortriptyline	approved	1.0
95	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00540	Nortriptyline	approved	DB13114	Amitriptylinoxide	approved; investigational	0.95
96	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00543	Amoxapine	approved	DB00408	Loxapine	approved	0.99
97	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00543	Amoxapine	approved	DB00543	Amoxapine	approved	1.0
98	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00555	Lamotrigine	approved; investigational	DB00555	Lamotrigine	approved; investigational	1.0
99	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00557	Hydroxyzine	approved	DB00341	Cetirizine	approved	0.95
100	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00557	Hydroxyzine	approved	DB00354	Buclizine	approved	0.76
101	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00557	Hydroxyzine	approved	DB00557	Hydroxyzine	approved	1.0
102	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00557	Hydroxyzine	approved	DB00737	Meclizine	approved	0.82
103	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00557	Hydroxyzine	approved	DB01176	Cyclizine	approved	0.81
104	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00557	Hydroxyzine	approved	DB06282	Levocetirizine	approved	0.95
105	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00557	Hydroxyzine	approved	DB08936	Chlorcyclizine	approved	0.9
106	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00568	Cinnarizine	approved; investigational	DB00568	Cinnarizine	approved; investigational	1.0
107	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00568	Cinnarizine	approved; investigational	DB01176	Cyclizine	approved	0.81
108	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00568	Cinnarizine	approved; investigational	DB04841	Flunarizine	approved	0.91
109	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00568	Cinnarizine	approved; investigational	DB08936	Chlorcyclizine	approved	0.76
110	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00637	Astemizole	approved; withdrawn	DB00637	Astemizole	approved; withdrawn	1.0
111	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00637	Astemizole	approved; withdrawn	DB12523	Mizolastine	approved; investigational	0.75
112	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00656	Trazodone	approved; investigational	DB00656	Trazodone	approved; investigational	1.0
113	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00715	Paroxetine	approved; investigational	DB00715	Paroxetine	approved; investigational	1.0
114	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00719	Azatadine	approved	DB00455	Loratadine	approved; investigational	0.86
115	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00719	Azatadine	approved	DB00719	Azatadine	approved	1.0
116	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00719	Azatadine	approved	DB00967	Desloratadine	approved; investigational	0.93
117	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00719	Azatadine	approved	DB11614	Rupatadine	approved	0.86
118	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00726	Trimipramine	approved	DB00458	Imipramine	approved	0.97
119	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00726	Trimipramine	approved	DB00726	Trimipramine	approved	1.0
120	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00726	Trimipramine	approved	DB01151	Desipramine	approved; investigational	0.95
121	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00726	Trimipramine	approved	DB01242	Clomipramine	approved; investigational; vet_approved	0.84
122	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00726	Trimipramine	approved	DB13246	Quinupramine	approved	0.71
123	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00734	Risperidone	approved; investigational	DB00734	Risperidone	approved; investigational	1.0
124	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00734	Risperidone	approved; investigational	DB01267	Paliperidone	approved	0.94
125	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00737	Meclizine	approved	DB00341	Cetirizine	approved	0.8
126	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00737	Meclizine	approved	DB00354	Buclizine	approved	0.79
127	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00737	Meclizine	approved	DB00557	Hydroxyzine	approved	0.82
128	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00737	Meclizine	approved	DB00737	Meclizine	approved	1.0
129	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00737	Meclizine	approved	DB01176	Cyclizine	approved	0.84
130	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00737	Meclizine	approved	DB06282	Levocetirizine	approved	0.8
131	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00737	Meclizine	approved	DB08936	Chlorcyclizine	approved	0.94
132	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00748	Carbinoxamine	approved	DB00748	Carbinoxamine	approved	1.0
133	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00748	Carbinoxamine	approved	DB04890	Bepotastine	approved	0.79
134	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00751	Epinastine	approved; investigational	DB00751	Epinastine	approved; investigational	1.0
135	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00767	Benzquinamide	withdrawn	DB04844	Tetrabenazine	approved; investigational	0.73
136	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00767	Benzquinamide	withdrawn	DB11915	Valbenazine	approved; investigational	0.82
137	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00767	Benzquinamide	withdrawn	DB12161	Deutetrabenazine	approved; investigational	0.73
138	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00768	Olopatadine	approved	DB00768	Olopatadine	approved	1.0
139	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00768	Olopatadine	approved	DB01142	Doxepin	approved; investigational	0.83
140	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00777	Propiomazine	approved	DB00392	Profenamine	approved	0.75
141	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00777	Propiomazine	approved	DB00508	Triflupromazine	approved; vet_approved	0.7
142	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00777	Propiomazine	approved	DB00777	Propiomazine	approved	1.0
143	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00777	Propiomazine	approved	DB01063	Acetophenazine	approved	0.84
144	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00777	Propiomazine	approved	DB01069	Promethazine	approved; investigational	0.75
145	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00777	Propiomazine	approved	DB01608	Periciazine	approved; investigational	0.7
146	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00777	Propiomazine	approved	DB13213	Butaperazine	approved	0.87
147	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00792	Tripelennamine	approved; vet_approved	DB00792	Tripelennamine	approved; vet_approved	1.0
148	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00792	Tripelennamine	approved; vet_approved	DB06691	Mepyramine	approved; vet_approved	0.88
149	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00797	Tolazoline	approved; vet_approved	DB00797	Tolazoline	approved; vet_approved	1.0
150	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00797	Tolazoline	approved; vet_approved	DB06711	Naphazoline	approved; investigational	0.75
151	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00835	Brompheniramine	approved	DB00405	Dexbrompheniramine	approved	1.0
152	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00835	Brompheniramine	approved	DB00835	Brompheniramine	approved	1.0
153	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00835	Brompheniramine	approved	DB01114	Chlorpheniramine	approved	0.87
154	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00835	Brompheniramine	approved	DB01620	Pheniramine	approved	0.93
155	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00835	Brompheniramine	approved	DB09555	Dexchlorpheniramine maleate	approved	0.83
156	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00902	Methdilazine	approved	DB00372	Thiethylperazine	approved; withdrawn	0.72
157	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00902	Methdilazine	approved	DB00392	Profenamine	approved	0.78
158	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00902	Methdilazine	approved	DB00420	Promazine	approved; vet_approved	0.87
159	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00902	Methdilazine	approved	DB00433	Prochlorperazine	approved; vet_approved	0.73
160	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00902	Methdilazine	approved	DB00477	Chlorpromazine	approved; investigational; vet_approved	0.73
161	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00902	Methdilazine	approved	DB00679	Thioridazine	approved; withdrawn	0.71
162	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00902	Methdilazine	approved	DB00850	Perphenazine	approved	0.71
163	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00902	Methdilazine	approved	DB00902	Methdilazine	approved	1.0
164	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00902	Methdilazine	approved	DB01069	Promethazine	approved; investigational	0.79
165	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00902	Methdilazine	approved	DB01246	Alimemazine	approved; vet_approved	0.92
166	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00902	Methdilazine	approved	DB01403	Methotrimeprazine	approved; investigational	0.73
167	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00902	Methdilazine	approved	DB12710	Perazine	approved; investigational	0.86
168	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00920	Ketotifen	approved	DB00920	Ketotifen	approved	1.0
169	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00920	Ketotifen	approved	DB06153	Pizotifen	approved	0.84
170	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00934	Maprotiline	approved; investigational	DB00934	Maprotiline	approved; investigational	1.0
171	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00950	Fexofenadine	approved; investigational	DB00342	Terfenadine	approved; withdrawn	0.88
172	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00950	Fexofenadine	approved; investigational	DB00950	Fexofenadine	approved; investigational	1.0
173	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00950	Fexofenadine	approved; investigational	DB01231	Diphenidol	approved; investigational; withdrawn	0.7
174	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00950	Fexofenadine	approved; investigational	DB09076	Umeclidinium	approved	0.74
175	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00967	Desloratadine	approved; investigational	DB00455	Loratadine	approved; investigational	0.91
176	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00967	Desloratadine	approved; investigational	DB00719	Azatadine	approved	0.93
177	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00967	Desloratadine	approved; investigational	DB00967	Desloratadine	approved; investigational	1.0
178	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00967	Desloratadine	approved; investigational	DB11614	Rupatadine	approved	0.9
179	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00972	Azelastine	approved	DB00972	Azelastine	approved	1.0
180	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00985	Dimenhydrinate	approved	DB01075	Diphenhydramine	approved; investigational	1.0
181	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00985	Dimenhydrinate	approved	DB01173	Orphenadrine	approved	0.74
182	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB00985	Dimenhydrinate	approved	DB01237	Bromodiphenhydramine	approved	0.88
183	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB01069	Promethazine	approved; investigational	DB00372	Thiethylperazine	approved; withdrawn	0.75
184	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB01069	Promethazine	approved; investigational	DB00392	Profenamine	approved	0.97
185	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB01069	Promethazine	approved; investigational	DB00420	Promazine	approved; vet_approved	0.86
186	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB01069	Promethazine	approved; investigational	DB00433	Prochlorperazine	approved; vet_approved	0.75
187	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB01069	Promethazine	approved; investigational	DB00477	Chlorpromazine	approved; investigational; vet_approved	0.77
188	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB01069	Promethazine	approved; investigational	DB00508	Triflupromazine	approved; vet_approved	0.73
189	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB01069	Promethazine	approved; investigational	DB00623	Fluphenazine	approved	0.71
190	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB01069	Promethazine	approved; investigational	DB00679	Thioridazine	approved; withdrawn	0.73
191	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB01069	Promethazine	approved; investigational	DB00777	Propiomazine	approved	0.75
192	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB01069	Promethazine	approved; investigational	DB00831	Trifluoperazine	approved; investigational	0.72
193	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB01069	Promethazine	approved; investigational	DB00850	Perphenazine	approved	0.75
194	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB01069	Promethazine	approved; investigational	DB00902	Methdilazine	approved	0.79
195	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB01069	Promethazine	approved; investigational	DB00933	Mesoridazine	approved; investigational	0.7
196	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB01069	Promethazine	approved; investigational	DB01069	Promethazine	approved; investigational	1.0
197	sp|P35367|HRH1_HUM	P35367	99.79	1	487	DB01069	Promethazine	approved; investigational	DB01246	Alimemazine	approved; vet_approved	0.83
