	Query	Target	Query-Cov	Align-From	Align-To	1-Candidate	1-Mol.Name	1-Reg.Status	2-Candidate	2-Mol.Name	2-Reg.Status	Similarity by Tcoff
17	tr|Q72874|Q72874_9	Q8Q3H0	98.99	1	99	DB04623	2-ETHOXYETHYL (2S,3S)-4-((S)-2-BENZYL-3-OXO-4-((3AR,8R,8AS)-2-OXO-3,3A,8,8A-TETRAHYDRO-2H-INDENO[1,2-D]OXAZOL-8-YL)-2,3-DIHYDRO-1H-PYRROL-2-YL)-3-HYDROXY-1-PHENYLBUTAN-2-YLCARBAMATE	experimental	DB04911	Oritavancin	approved; investigational	0.72
18	tr|Q72874|Q72874_9	Q8Q3H0	98.99	1	99	DB04623	2-ETHOXYETHYL (2S,3S)-4-((S)-2-BENZYL-3-OXO-4-((3AR,8R,8AS)-2-OXO-3,3A,8,8A-TETRAHYDRO-2H-INDENO[1,2-D]OXAZOL-8-YL)-2,3-DIHYDRO-1H-PYRROL-2-YL)-3-HYDROXY-1-PHENYLBUTAN-2-YLCARBAMATE	experimental	DB05109	Trabectedin	approved; investigational	0.73
19	tr|Q72874|Q72874_9	Q8Q3H0	98.99	1	99	DB04623	2-ETHOXYETHYL (2S,3S)-4-((S)-2-BENZYL-3-OXO-4-((3AR,8R,8AS)-2-OXO-3,3A,8,8A-TETRAHYDRO-2H-INDENO[1,2-D]OXAZOL-8-YL)-2,3-DIHYDRO-1H-PYRROL-2-YL)-3-HYDROXY-1-PHENYLBUTAN-2-YLCARBAMATE	experimental	DB06402	Telavancin	approved	0.71
20	tr|Q72874|Q72874_9	Q8Q3H0	98.99	1	99	DB04623	2-ETHOXYETHYL (2S,3S)-4-((S)-2-BENZYL-3-OXO-4-((3AR,8R,8AS)-2-OXO-3,3A,8,8A-TETRAHYDRO-2H-INDENO[1,2-D]OXAZOL-8-YL)-2,3-DIHYDRO-1H-PYRROL-2-YL)-3-HYDROXY-1-PHENYLBUTAN-2-YLCARBAMATE	experimental	DB09093	Chlortetracycline	approved; investigational; vet_approved	0.71
21	tr|Q72874|Q72874_9	Q8Q3H0	98.99	1	99	DB04623	2-ETHOXYETHYL (2S,3S)-4-((S)-2-BENZYL-3-OXO-4-((3AR,8R,8AS)-2-OXO-3,3A,8,8A-TETRAHYDRO-2H-INDENO[1,2-D]OXAZOL-8-YL)-2,3-DIHYDRO-1H-PYRROL-2-YL)-3-HYDROXY-1-PHENYLBUTAN-2-YLCARBAMATE	experimental	DB11191	Cobamamide	approved	0.77
22	tr|Q72874|Q72874_9	Q8Q3H0	98.99	1	99	DB04623	2-ETHOXYETHYL (2S,3S)-4-((S)-2-BENZYL-3-OXO-4-((3AR,8R,8AS)-2-OXO-3,3A,8,8A-TETRAHYDRO-2H-INDENO[1,2-D]OXAZOL-8-YL)-2,3-DIHYDRO-1H-PYRROL-2-YL)-3-HYDROXY-1-PHENYLBUTAN-2-YLCARBAMATE	experimental	DB11641	Vinflunine	approved; investigational	0.76
23	tr|Q72874|Q72874_9	Q8Q3H0	98.99	1	99	DB04623	2-ETHOXYETHYL (2S,3S)-4-((S)-2-BENZYL-3-OXO-4-((3AR,8R,8AS)-2-OXO-3,3A,8,8A-TETRAHYDRO-2H-INDENO[1,2-D]OXAZOL-8-YL)-2,3-DIHYDRO-1H-PYRROL-2-YL)-3-HYDROXY-1-PHENYLBUTAN-2-YLCARBAMATE	experimental	DB11691	Naldemedine	approved; investigational	0.75
24	tr|Q72874|Q72874_9	Q8Q3H0	98.99	1	99	DB04623	2-ETHOXYETHYL (2S,3S)-4-((S)-2-BENZYL-3-OXO-4-((3AR,8R,8AS)-2-OXO-3,3A,8,8A-TETRAHYDRO-2H-INDENO[1,2-D]OXAZOL-8-YL)-2,3-DIHYDRO-1H-PYRROL-2-YL)-3-HYDROXY-1-PHENYLBUTAN-2-YLCARBAMATE	experimental	DB12329	Eravacycline	approved; investigational	0.71
25	tr|Q72874|Q72874_9	Q8Q3H0	98.99	1	99	DB04623	2-ETHOXYETHYL (2S,3S)-4-((S)-2-BENZYL-3-OXO-4-((3AR,8R,8AS)-2-OXO-3,3A,8,8A-TETRAHYDRO-2H-INDENO[1,2-D]OXAZOL-8-YL)-2,3-DIHYDRO-1H-PYRROL-2-YL)-3-HYDROXY-1-PHENYLBUTAN-2-YLCARBAMATE	experimental	DB12455	Omadacycline	approved; investigational	0.7
26	tr|Q72874|Q72874_9	Q8Q3H0	98.99	1	99	DB04623	2-ETHOXYETHYL (2S,3S)-4-((S)-2-BENZYL-3-OXO-4-((3AR,8R,8AS)-2-OXO-3,3A,8,8A-TETRAHYDRO-2H-INDENO[1,2-D]OXAZOL-8-YL)-2,3-DIHYDRO-1H-PYRROL-2-YL)-3-HYDROXY-1-PHENYLBUTAN-2-YLCARBAMATE	experimental	DB12674	Lurbinectedin	approved; investigational	0.76
27	tr|Q72874|Q72874_9	Q9Q2G8	98.99	1	99	DB03141	3-{[(5R,6R)-5-Benzyl-6-hydroxy-2,4-bis(4-hydroxybenzyl)-3-oxo-1,2,4-triazepan-1-yl]sulfonyl}benzonitril	experimental	DB03614	Mecobalamin	approved; investigational	0.7
28	tr|Q72874|Q72874_9	Q9Q2G8	98.99	1	99	DB03141	3-{[(5R,6R)-5-Benzyl-6-hydroxy-2,4-bis(4-hydroxybenzyl)-3-oxo-1,2,4-triazepan-1-yl]sulfonyl}benzonitril	experimental	DB11191	Cobamamide	approved	0.71
29	tr|Q72874|Q72874_9	Q72874	98.99	1	99	DB00224	Indinavir	approved	DB00224	Indinavir	approved	1.0
30	tr|Q72874|Q72874_9	Q72874	98.99	1	99	DB00224	Indinavir	approved	DB00225	Gadodiamide	approved; investigational	1.0
31	tr|Q72874|Q72874_9	Q72874	98.99	1	99	DB00503	Ritonavir	approved; investigational	DB00503	Ritonavir	approved; investigational	1.0
32	tr|Q72874|Q72874_9	Q72874	98.99	1	99	DB00503	Ritonavir	approved; investigational	DB09065	Cobicistat	approved	0.86
33	tr|Q72874|Q72874_9	Q72874	98.99	1	99	DB00701	Amprenavir	approved; investigational	DB00701	Amprenavir	approved; investigational	1.0
34	tr|Q72874|Q72874_9	Q72874	98.99	1	99	DB00701	Amprenavir	approved; investigational	DB01264	Darunavir	approved	0.86
35	tr|Q72874|Q72874_9	Q72874	98.99	1	99	DB00701	Amprenavir	approved; investigational	DB01319	Fosamprenavir	approved	0.86
36	tr|Q72874|Q72874_9	Q72874	98.99	1	99	DB00932	Tipranavir	approved; investigational	DB00932	Tipranavir	approved; investigational	1.0
37	tr|Q72874|Q72874_9	Q72874	98.99	1	99	DB01072	Atazanavir	approved; investigational	DB01072	Atazanavir	approved; investigational	1.0
38	tr|Q72874|Q72874_9	Q72874	98.99	1	99	DB01232	Saquinavir	approved; investigational	DB01232	Saquinavir	approved; investigational	1.0
39	tr|Q72874|Q72874_9	Q72874	98.99	1	99	DB01264	Darunavir	approved	DB00701	Amprenavir	approved; investigational	0.86
40	tr|Q72874|Q72874_9	Q72874	98.99	1	99	DB01264	Darunavir	approved	DB01264	Darunavir	approved	1.0
41	tr|Q72874|Q72874_9	Q72874	98.99	1	99	DB01264	Darunavir	approved	DB01319	Fosamprenavir	approved	0.77
42	tr|Q72874|Q72874_9	Q72874	98.99	1	99	DB01319	Fosamprenavir	approved	DB00701	Amprenavir	approved; investigational	0.86
43	tr|Q72874|Q72874_9	Q72874	98.99	1	99	DB01319	Fosamprenavir	approved	DB01264	Darunavir	approved	0.77
44	tr|Q72874|Q72874_9	Q72874	98.99	1	99	DB01319	Fosamprenavir	approved	DB01319	Fosamprenavir	approved	1.0
45	tr|Q72874|Q72874_9	Q72874	98.99	1	99	DB01601	Lopinavir	approved	DB01601	Lopinavir	approved	1.0
46	tr|Q72874|Q72874_9	Q72874	98.99	1	99	DB04887	Brecanavir	investigational	DB01264	Darunavir	approved	0.79
47	tr|Q72874|Q72874_9	O90777	98.99	1	99	DB00220	Nelfinavir	approved	DB00220	Nelfinavir	approved	1.0
48	tr|Q72874|Q72874_9	O90777	98.99	1	99	DB15623	TMC-310911	investigational	DB01264	Darunavir	approved	0.75
49	tr|Q72874|Q72874_9	P03367	98.99	501	599	DB07327	R-95845	experimental	-	Sorry! Cannot find	structurally similar	approved molecules
50	tr|Q72874|Q72874_9	P03367	98.99	501	599	DB07505	N-({(3R,4R)-4-[(benzyloxy)methyl]pyrrolidin-3-yl}methyl)-N-(2-methylpropyl)benzenesulfonamide	experimental	-	Sorry! Cannot find	structurally similar	approved molecules
51	tr|Q72874|Q72874_9	P03367	98.99	501	599	DB08041	3-BENZYLOXYCARBONYLAMINO-2-HYDROXY-4-PHENYL-BUTYRIC ACID	experimental	-	Sorry! Cannot find	structurally similar	approved molecules
52	tr|Q72874|Q72874_9	P03367	98.99	501	599	DB08428	3(S)-AMINO-4-PHENYL-BUTAN-2(S)-OL	experimental	DB00182	Amphetamine	approved; illicit; investigational	0.73
53	tr|Q72874|Q72874_9	P03367	98.99	501	599	DB08428	3(S)-AMINO-4-PHENYL-BUTAN-2(S)-OL	experimental	DB00191	Phentermine	approved; illicit	0.74
54	tr|Q72874|Q72874_9	P03367	98.99	501	599	DB08428	3(S)-AMINO-4-PHENYL-BUTAN-2(S)-OL	experimental	DB01576	Dextroamphetamine	approved; illicit	0.73
55	tr|Q72874|Q72874_9	P03367	98.99	501	599	DB08662	3-[1-(4-BROMO-PHENYL)-2-METHYL-PROPYL]-4-HYDROXY-CHROMEN-2-ONE	experimental	DB00266	Dicoumarol	approved	0.71
56	tr|Q72874|Q72874_9	P03367	98.99	501	599	DB08662	3-[1-(4-BROMO-PHENYL)-2-METHYL-PROPYL]-4-HYDROXY-CHROMEN-2-ONE	experimental	DB00682	Warfarin	approved	0.89
57	tr|Q72874|Q72874_9	P03367	98.99	501	599	DB08662	3-[1-(4-BROMO-PHENYL)-2-METHYL-PROPYL]-4-HYDROXY-CHROMEN-2-ONE	experimental	DB00946	Phenprocoumon	approved; investigational	0.94
58	tr|Q72874|Q72874_9	P03367	98.99	501	599	DB08662	3-[1-(4-BROMO-PHENYL)-2-METHYL-PROPYL]-4-HYDROXY-CHROMEN-2-ONE	experimental	DB01418	Acenocoumarol	approved; investigational	0.83
59	tr|Q72874|Q72874_9	P12497	98.99	489	587	DB02086	(3,4-Dihydroxy-Phenyl)-Triphenyl-Arsonium	experimental	-	Sorry! Cannot find	structurally similar	approved molecules
60	tr|Q72874|Q72874_9	P12497	98.99	489	587	DB02994	Cacodylic acid	experimental	-	Sorry! Cannot find	structurally similar	approved molecules
61	tr|Q72874|Q72874_9	P12497	98.99	489	587	DB03118	(2Z)-1-(5-Chloro-1H-indol-3-yl)-3-hydroxy-3-(1H-tetrazol-5-yl)-2-propen-1-one	experimental	-	Sorry! Cannot find	structurally similar	approved molecules
62	tr|Q72874|Q72874_9	P12497	98.99	489	587	DB03676	Cystein-S-Yl Cacodylate	experimental	-	Sorry! Cannot find	structurally similar	approved molecules
63	tr|Q72874|Q72874_9	P12497	98.99	489	587	DB03963	S-(Dimethylarsenic)Cysteine	experimental	-	Sorry! Cannot find	structurally similar	approved molecules
64	tr|Q72874|Q72874_9	P12497	98.99	489	587	DB07575	2,4-DIAMINO-1,5-DIPHENYL-3-HYDROXYPENTANE	experimental	-	Sorry! Cannot find	structurally similar	approved molecules
65	tr|Q72874|Q72874_9	P12497	98.99	489	587	DB08027	CAP-1	experimental	-	Sorry! Cannot find	structurally similar	approved molecules
66	tr|Q72874|Q72874_9	P12497	98.99	489	587	DB08231	Myristic acid	experimental	DB00513	Aminocaproic acid	approved; investigational	0.76
67	tr|Q72874|Q72874_9	P12497	98.99	489	587	DB08231	Myristic acid	experimental	DB00548	Azelaic acid	approved	1.0
68	tr|Q72874|Q72874_9	P12497	98.99	489	587	DB08231	Myristic acid	experimental	DB02530	gamma-Aminobutyric acid	approved; investigational	0.72
69	tr|Q72874|Q72874_9	P12497	98.99	489	587	DB08231	Myristic acid	experimental	DB03017	Lauric acid	approved; experimental	1.0
70	tr|Q72874|Q72874_9	P12497	98.99	489	587	DB08231	Myristic acid	experimental	DB03193	Stearic acid	approved; experimental	1.0
71	tr|Q72874|Q72874_9	P12497	98.99	489	587	DB08231	Myristic acid	experimental	DB03796	Palmitic Acid	approved	1.0
72	tr|Q72874|Q72874_9	P12497	98.99	489	587	DB08231	Myristic acid	experimental	DB04224	Oleic Acid	approved; investigational; vet_approved	0.75
73	tr|Q72874|Q72874_9	P12497	98.99	489	587	DB08231	Myristic acid	experimental	DB06689	Ethanolamine oleate	approved	0.71
74	tr|Q72874|Q72874_9	P12497	98.99	489	587	DB08231	Myristic acid	experimental	DB11117	Undecylenic acid	approved; investigational	0.85
75	tr|Q72874|Q72874_9	P12497	98.99	489	587	DB08231	Myristic acid	experimental	DB15678	Calcium undecylenate	approved; experimental	0.85
76	tr|Q72874|Q72874_9	P12499	98.99	490	588	DB01887	N,N-[2,5-O-Dibenzyl-glucaryl]-DI-[1-amino-indan-2-OL]	experimental	-	Sorry! Cannot find	structurally similar	approved molecules
77	tr|Q72874|Q72874_9	P12499	98.99	490	588	DB02804	A-98881	experimental	-	Sorry! Cannot find	structurally similar	approved molecules
78	tr|Q72874|Q72874_9	P12499	98.99	490	588	DB04353	Tert-butyl N-[(2S,5R)-6-[[(2S)-5-amino-1-[[(2S)-1-amino-1-oxo-3-phenylpropan-2-yl]amino]-1,5-dioxopentan-2-yl]amino]-5-benzyl-3,6-dioxo-1-phenylhexan-2-yl]carbamate	experimental	-	Sorry! Cannot find	structurally similar	approved molecules
79	tr|Q72874|Q72874_9	P04587	98.99	501	599	DB07910	(2S)-2-amino-3-phenylpropane-1,1-diol	experimental	DB00120	Phenylalanine	approved; investigational; nutraceutical	0.79
80	tr|Q72874|Q72874_9	P04587	98.99	501	599	DB07910	(2S)-2-amino-3-phenylpropane-1,1-diol	experimental	DB00135	Tyrosine	approved; investigational; nutraceutical	0.73
81	tr|Q72874|Q72874_9	P04587	98.99	501	599	DB07910	(2S)-2-amino-3-phenylpropane-1,1-diol	experimental	DB00182	Amphetamine	approved; illicit; investigational	0.75
82	tr|Q72874|Q72874_9	P04587	98.99	501	599	DB07910	(2S)-2-amino-3-phenylpropane-1,1-diol	experimental	DB00191	Phentermine	approved; illicit	0.76
83	tr|Q72874|Q72874_9	P04587	98.99	501	599	DB07910	(2S)-2-amino-3-phenylpropane-1,1-diol	experimental	DB00397	Phenylpropanolamine	approved; vet_approved; withdrawn	0.72
84	tr|Q72874|Q72874_9	P04587	98.99	501	599	DB07910	(2S)-2-amino-3-phenylpropane-1,1-diol	experimental	DB01365	Mephentermine	approved	0.7
85	tr|Q72874|Q72874_9	P04587	98.99	501	599	DB07910	(2S)-2-amino-3-phenylpropane-1,1-diol	experimental	DB01576	Dextroamphetamine	approved; illicit	0.75
86	tr|Q72874|Q72874_9	P04587	98.99	501	599	DB07910	(2S)-2-amino-3-phenylpropane-1,1-diol	experimental	DB01577	Metamfetamine	approved; illicit	0.71
87	tr|Q72874|Q72874_9	P04587	98.99	501	599	DB07910	(2S)-2-amino-3-phenylpropane-1,1-diol	experimental	DB09571	Levmetamfetamine	approved	0.71
88	tr|Q72874|Q72874_9	P04587	98.99	501	599	DB07910	(2S)-2-amino-3-phenylpropane-1,1-diol	experimental	DB14754	Solriamfetol	approved	0.74
89	tr|Q72874|Q72874_9	P04587	98.99	501	599	DB08115	2-aminoethyl naphthalen-1-ylacetate	experimental	-	Sorry! Cannot find	structurally similar	approved molecules
90	tr|Q72874|Q72874_9	P03366	98.99	501	599	DB01732	(4R,5S,6S,7R)-1,3-dibenzyl-4,7-bis(phenoxymethyl)-5,6-dihydroxy-1,3 diazepan-2-one	experimental	-	Sorry! Cannot find	structurally similar	approved molecules
91	tr|Q72874|Q72874_9	P03366	98.99	501	599	DB01824	(3S)-Tetrahydro-3-furanyl {(2S,3S)-4-[(2S,4R)-4-{(1S,2R)-2-[(S)-amino(hydroxy)methoxy]-2,3-dihydro-1H-inden-1-yl}-2-benzyl-3-oxo-2-pyrrolidinyl]-3-hydroxy-1-phenyl-2-butanyl}carbamate	experimental	-	Sorry! Cannot find	structurally similar	approved molecules
92	tr|Q72874|Q72874_9	P03366	98.99	501	599	DB01887	N,N-[2,5-O-Dibenzyl-glucaryl]-DI-[1-amino-indan-2-OL]	experimental	-	Sorry! Cannot find	structurally similar	approved molecules
93	tr|Q72874|Q72874_9	P03366	98.99	501	599	DB01891	Tl-3-093	experimental	-	Sorry! Cannot find	structurally similar	approved molecules
94	tr|Q72874|Q72874_9	P03366	98.99	501	599	DB02009	L-756423	experimental	DB00224	Indinavir	approved	0.84
95	tr|Q72874|Q72874_9	P03366	98.99	501	599	DB02009	L-756423	experimental	DB00225	Gadodiamide	approved; investigational	0.84
96	tr|Q72874|Q72874_9	P03366	98.99	501	599	DB02033	N-(3-Cyclopropyl(5,6,7,8,9,10-Hexahydro-2-Oxo-2h-Cycloocta[B]Pyran-3-Yl)Methyl)Phenylbenzensulfonamide	experimental	-	Sorry! Cannot find	structurally similar	approved molecules
97	tr|Q72874|Q72874_9	P03366	98.99	501	599	DB02629	N,N-[2,5-O-di-2-fluoro-benzyl-glucaryl]-di-[1-amino-indan-2-ol]	experimental	-	Sorry! Cannot find	structurally similar	approved molecules
98	tr|Q72874|Q72874_9	P03366	98.99	501	599	DB02683	Inhibitor Bea428	experimental	-	Sorry! Cannot find	structurally similar	approved molecules
99	tr|Q72874|Q72874_9	P03366	98.99	501	599	DB02704	(2R,3R,4R,5R)-3,4-Dihydroxy-N,N'-bis[(1S,2R)-2-hydroxy-2,3-dihydro-1H-inden-1-yl]-2,5-bis(2-phenylethyl)hexanediamide	experimental	-	Sorry! Cannot find	structurally similar	approved molecules
100	tr|Q72874|Q72874_9	P03366	98.99	501	599	DB02768	Tert-Butyloxycarbonyl Group	experimental	-	Sorry! Cannot find	structurally similar	approved molecules
101	tr|Q72874|Q72874_9	P03366	98.99	501	599	DB02785	(2S)-1-[(2S,4R)-4-Benzyl-2-hydroxy-5-{[(1S,2R,5S)-2-hydroxy-5-methylcyclopentyl]amino}-5-oxopentyl]-4-{[6-chloro-5-(4-methyl-1-piperazinyl)-2-pyrazinyl]carbonyl}-N-(2-methyl-2-propanyl)-2-piperazineca rboxamide	experimental	-	Sorry! Cannot find	structurally similar	approved molecules
102	tr|Q72874|Q72874_9	P03366	98.99	501	599	DB02972	1-Benzyl-(R)-Propylamine	experimental	DB00182	Amphetamine	approved; illicit; investigational	0.88
103	tr|Q72874|Q72874_9	P03366	98.99	501	599	DB02972	1-Benzyl-(R)-Propylamine	experimental	DB00191	Phentermine	approved; illicit	0.82
104	tr|Q72874|Q72874_9	P03366	98.99	501	599	DB02972	1-Benzyl-(R)-Propylamine	experimental	DB00397	Phenylpropanolamine	approved; vet_approved; withdrawn	0.73
105	tr|Q72874|Q72874_9	P03366	98.99	501	599	DB02972	1-Benzyl-(R)-Propylamine	experimental	DB00752	Tranylcypromine	approved; investigational	0.71
106	tr|Q72874|Q72874_9	P03366	98.99	501	599	DB02972	1-Benzyl-(R)-Propylamine	experimental	DB01365	Mephentermine	approved	0.76
107	tr|Q72874|Q72874_9	P03366	98.99	501	599	DB02972	1-Benzyl-(R)-Propylamine	experimental	DB01576	Dextroamphetamine	approved; illicit	0.88
108	tr|Q72874|Q72874_9	P03366	98.99	501	599	DB02972	1-Benzyl-(R)-Propylamine	experimental	DB01577	Metamfetamine	approved; illicit	0.78
109	tr|Q72874|Q72874_9	P03366	98.99	501	599	DB02972	1-Benzyl-(R)-Propylamine	experimental	DB09352	Hydroxyamphetamine	approved	0.75
